,followers,popularity,genre_acoustic pop,genre_aesthetic rap,genre_african rock,genre_afrikaans,genre_afro r&b,genre_afroswing,genre_alabama rap,genre_albanian hip hop,genre_albanian pop,genre_album rock,genre_alt z,genre_alternative dance,genre_alternative hip hop,genre_alternative metal,genre_alternative r&b,genre_alternative rock,genre_amapiano,genre_anime,genre_anime lo-fi,genre_anime rock,genre_anime score,genre_arab alternative,genre_arab pop,genre_arabesk,genre_arabic hip hop,genre_argentine heavy metal,genre_argentine hip hop,genre_argentine indie,genre_argentine punk,genre_argentine reggae,genre_argentine rock,genre_argentine telepop,genre_arrocha,genre_arrochadeira,genre_art pop,genre_art rock,genre_athens indie,genre_atl hip hop,genre_atl trap,genre_aussie drill,genre_aussietronica,genre_austin hip hop,genre_australian alternative pop,genre_australian alternative rock,genre_australian dance,genre_australian electropop,genre_australian hip hop,genre_australian house,genre_australian indie,genre_australian pop,genre_australian rock,genre_australian singer-songwriter,genre_australian talent show,genre_australian trap,genre_australian underground hip hop,genre_austrian pop,genre_axe,genre_azontobeats,genre_baglama,genre_bali indie,genre_bangladeshi hip hop,genre_barnemusikk,genre_bass house,genre_bass trap,genre_batidao romantico,genre_beach house,genre_belarusian hip hop,genre_belgian edm,genre_belgian hip hop,genre_belgian pop,genre_belgian rock,genre_bergen indie,genre_big room,genre_blues,genre_blues rock,genre_bolero,genre_bomba y plena,genre_boom bap,genre_botswana pop,genre_bow pop,genre_brazilian edm,genre_brazilian hip hop,genre_brazilian rock,genre_brega funk,genre_brega romantico,genre_brill building pop,genre_bristol electronic,genre_british soul,genre_britpop,genre_brooklyn indie,genre_brostep,genre_bubblegum dance,genre_bubblegum pop,genre_buffalo hip hop,genre_bulgarian pop,genre_c-pop,genre_cali rap,genre_canadian indie,genre_canadian pop,genre_canadian rock,genre_cancion melodica,genre_candy pop,genre_cantautor,genre_cantopop,genre_canzone dautore,genre_cape town indie,genre_carnaval cadiz,genre_cello,genre_chalga,genre_chanson,genre_chanson virale,genre_chicago rap,genre_chicha,genre_chill drill,genre_chill pop,genre_chill r&b,genre_chinese drama ost,genre_chinese electropop,genre_chinese hip hop,genre_chinese indie,genre_chinese r&b,genre_chinese viral pop,genre_chiptune,genre_christlicher rap,genre_christmas instrumental,genre_classic arab pop,genre_classic belgian pop,genre_classic bollywood,genre_classic cantopop,genre_classic colombian pop,genre_classic country pop,genre_classic danish pop,genre_classic disco polo,genre_classic finnish pop,genre_classic girl group,genre_classic icelandic pop,genre_classic iskelma,genre_classic italian pop,genre_classic j-pop,genre_classic malaysian pop,genre_classic norwegian pop,genre_classic opm,genre_classic polish pop,genre_classic rock,genre_classic soundtrack,genre_classic swedish pop,genre_colombian hip hop,genre_comedy rap,genre_comic,genre_conscious hip hop,genre_contemporary country,genre_contemporary jazz,genre_contemporary vocal jazz,genre_corrido,genre_corridos tumbados,genre_country,genre_country pop,genre_country road,genre_country rock,genre_crunk,genre_cuarteto,genre_cubaton,genre_cumbia,genre_cumbia 420,genre_cumbia chilena,genre_cumbia del sureste,genre_cumbia pop,genre_cumbia salvadorena,genre_cumbia villera,genre_czech hip hop,genre_czech pop,genre_czech rock,genre_czsk hip hop,genre_czsk viral pop,genre_dakke dak,genre_dance pop,genre_dancehall,genre_dangdut remix,genre_danish electropop,genre_danish hip hop,genre_danish pop,genre_danish rock,genre_danish singer-songwriter,genre_dansktop,genre_danspunk,genre_deep german hip hop,genre_deep groove house,genre_deep house,genre_deep pop edm,genre_deep talent show,genre_deep tropical house,genre_deep turkish pop,genre_deep uplifting trance,genre_desi hip hop,genre_desi pop,genre_desi trap,genre_detroit trap,genre_dirty south rap,genre_disco,genre_dmv rap,genre_dominican pop,genre_downtempo,genre_drift phonk,genre_drill espanol,genre_drill italiana,genre_dubstep,genre_dutch americana,genre_dutch drill,genre_dutch edm,genre_dutch hip hop,genre_dutch house,genre_dutch indie rock,genre_dutch pop,genre_dutch rap pop,genre_dutch rock,genre_dutch singer-songwriter,genre_early modern classical,genre_east coast hip hop,genre_ecm-style jazz,genre_ectofolk,genre_edm,genre_egyptian alternative,genre_egyptian hip hop,genre_egyptian pop,genre_egyptian trap,genre_electro house,genre_electronic rock,genre_electronic trap,genre_electronica,genre_electropop,genre_electropowerpop,genre_emo rap,genre_entehno,genre_epa dunk,genre_estonian folk,genre_estonian hip hop,genre_estonian indie,genre_estonian pop,genre_estonian rock,genre_eurodance,genre_europop,genre_eurovision,genre_festigal,genre_filmi,genre_final fantasy,genre_finnish dance pop,genre_finnish death metal,genre_finnish drill,genre_finnish edm,genre_finnish heavy metal,genre_finnish hip hop,genre_finnish indie,genre_finnish melodeath,genre_finnish metal,genre_finnish pop,genre_finnish post-punk,genre_finnish power metal,genre_finnish reggae,genre_finnish trap,genre_flemish folk,genre_folclor colombiano,genre_folk,genre_folk metal,genre_folk rock,genre_folklore paraguayo,genre_forro,genre_forro de favela,genre_francoton,genre_frauenrap,genre_french hip hop,genre_french indie folk,genre_french indie pop,genre_french movie tunes,genre_french pop,genre_french rock,genre_funk,genre_funk carioca,genre_funk consciente,genre_funk mandelao,genre_funk metal,genre_funk mtg,genre_funk ostentacao,genre_funk paulista,genre_funky tech house,genre_future garage,genre_future house,genre_g funk,genre_gaming edm,genre_gangster rap,genre_garage rock,genre_gauze pop,genre_georgian alternative,genre_german alternative rap,genre_german alternative rock,genre_german dance,genre_german drill,genre_german hard rock,genre_german hip hop,genre_german indie,genre_german metal,genre_german pop,genre_german pop rock,genre_german punk,genre_german r&b,genre_german rock,genre_german techno,genre_german trap,genre_german underground rap,genre_german viral rap,genre_glam rock,genre_glitchcore,genre_gothic metal,genre_greek drill,genre_greek hip hop,genre_greek pop,genre_greek trap,genre_grime,genre_groove room,genre_guaracha,genre_gulf hip hop,genre_hard bass,genre_hard rock,genre_hardcore hip hop,genre_heligonka,genre_hindi hip hop,genre_hip hop,genre_hip hop quebecois,genre_hip hop tuga,genre_hip house,genre_hip pop,genre_hk-pop,genre_hokkaido indie,genre_hollywood,genre_hong kong hip hop,genre_house,genre_hungarian hip hop,genre_hungarian pop,genre_hungarian rock,genre_hungarian underground rap,genre_hyperpop en espanol,genre_icelandic hip hop,genre_icelandic pop,genre_icelandic post-punk,genre_icelandic rock,genre_indian lo-fi,genre_indie electropop,genre_indie pop rap,genre_indie poptimism,genre_indie rock,genre_indie rockism,genre_indie viet,genre_indiecoustica,genre_indietronica,genre_indonesian indie,genre_indonesian jazz,genre_indonesian pop,genre_indonesian pop rock,genre_indonesian rock,genre_indonesian viral pop,genre_iskelma,genre_israeli hip hop,genre_israeli mediterranean,genre_israeli pop,genre_israeli rock,genre_italian adult pop,genre_italian alternative,genre_italian hip hop,genre_italian indie pop,genre_italian pop,genre_italian pop rock,genre_italian soundtrack,genre_italian underground hip hop,genre_j-acoustic,genre_j-pixie,genre_j-pop,genre_j-pop boy group,genre_j-poprock,genre_j-punk,genre_j-rock,genre_jamaican dancehall,genre_japanese alternative rock,genre_japanese classical,genre_japanese dance pop,genre_japanese emo,genre_japanese pop punk,genre_japanese punk rock,genre_japanese r&b,genre_japanese singer-songwriter,genre_japanese teen pop,genre_japanese vgm,genre_jazz,genre_jazz funk,genre_jazz fusion,genre_jazz pop,genre_jazz trio,genre_k-indie,genre_k-pop,genre_k-pop boy group,genre_k-pop girl group,genre_k-pop reality show,genre_k-rap,genre_kansas city hip hop,genre_kasi rap,genre_khaleeji iraqi,genre_khaliji,genre_kingston on indie,genre_kiwi rock,genre_kizomba,genre_kizomba cabo-verdiana,genre_kleinkunst,genre_korean old school hip hop,genre_korean pop,genre_korean r&b,genre_korean underground rap,genre_kosovan pop,genre_la pop,genre_laiko,genre_latin alternative,genre_latin arena pop,genre_latin hip hop,genre_latin house,genre_latin jazz,genre_latin metal,genre_latin pop,genre_latin rock,genre_latin talent show,genre_latin viral pop,genre_latvian hip hop,genre_latvian pop,genre_latvian rock,genre_lebanese pop,genre_levenslied,genre_lgbtq+ hip hop,genre_liedermacher,genre_lilith,genre_liverpool indie,genre_london rap,genre_lovers rock,genre_madchester,genre_magyar alternative,genre_magyar trap,genre_mahraganat,genre_mainland chinese pop,genre_malay rap,genre_malaysian hip hop,genre_malaysian indie,genre_malaysian mandopop,genre_malaysian pop,genre_maltese pop,genre_mandopop,genre_manele,genre_melbourne bounce international,genre_mellow gold,genre_melodic death metal,genre_melodic drill,genre_melodic metal,genre_memphis hip hop,genre_metal,genre_metropopolis,genre_mexican edm,genre_mexican hip hop,genre_mexican indie,genre_mexican pop,genre_mexican rock,genre_mgp,genre_middle east hip hop,genre_mizrahi,genre_modern alternative rock,genre_modern bollywood,genre_modern country rock,genre_modern jazz trio,genre_modern reggae,genre_modern rock,genre_modern salsa,genre_moderne ludovky,genre_mollywood,genre_monterrey indie,genre_moroccan pop,genre_movie tunes,genre_mpb,genre_musica mexicana,genre_musica popular colombiana,genre_muzika lyeladim,genre_nederlandse hardstyle,genre_nederpop,genre_neo mellow,genre_neo soul,genre_neo-singer-songwriter,genre_neon pop punk,genre_new beat,genre_new french touch,genre_new jack smooth,genre_new school turkce rap,genre_new wave,genre_new wave pop,genre_nigerian pop,genre_ninja,genre_nordic house,genre_norrbotten indie,genre_norske viser,genre_norteno,genre_norwegian choir,genre_norwegian contemporary jazz,genre_norwegian indie,genre_norwegian pop,genre_norwegian pop rap,genre_norwegian trap,genre_nouvelle chanson francaise,genre_nova mpb,genre_nu jazz,genre_nu metal,genre_nueva musica mexicana,genre_nz electronic,genre_nz hip hop,genre_nz pop,genre_nz reggae,genre_okinawan pop,genre_ontario indie,genre_opm,genre_orchestral soundtrack,genre_pacific islands pop,genre_pakistani hip hop,genre_panamanian pop,genre_parody,genre_permanent wave,genre_perreo,genre_peruvian rock,genre_philly rap,genre_piano rock,genre_pinoy hip hop,genre_pinoy indie,genre_pinoy r&b,genre_pinoy rock,genre_pinoy singer-songwriter,genre_pinoy trap,genre_plena uruguaya,genre_polish alternative,genre_polish hip hop,genre_polish pop,genre_polish rock,genre_polish synthpop,genre_polish trap,genre_political hip hop,genre_pop,genre_pop catracho,genre_pop dance,genre_pop edm,genre_pop flamenco,genre_pop nacional,genre_pop paraguayo,genre_pop peruano,genre_pop punk,genre_pop quebecois,genre_pop r&b,genre_pop rap,genre_pop rap brasileiro,genre_pop reggaeton,genre_pop rock,genre_pop rock brasileiro,genre_pop romantico,genre_pop urbaine,genre_pop violin,genre_pop virale italiano,genre_portuguese pop,genre_post-teen pop,genre_power metal,genre_progressive doom,genre_progressive electro house,genre_progressive house,genre_progressive psytrance,genre_progressive trance,genre_psychedelic rock,genre_psychedelic soul,genre_psychedelic trance,genre_puerto rican folk,genre_puerto rican indie,genre_puerto rican pop,genre_punjabi pop,genre_queens hip hop,genre_quiet storm,genre_r&b,genre_r&b brasileiro,genre_rai,genre_ranchera,genre_rap,genre_rap angolano,genre_rap antillais,genre_rap chileno,genre_rap conciencia,genre_rap conscient,genre_rap criolo,genre_rap dominicano,genre_rap espanol,genre_rap francais,genre_rap inde,genre_rap latina,genre_rap lyonnais,genre_rap maroc,genre_rap marseille,genre_rap montrealais,genre_rap napoletano,genre_rap underground argentino,genre_rebel blues,genre_reggae en espanol,genre_reggae fusion,genre_reggaeton,genre_reggaeton flow,genre_rif,genre_rock,genre_rock brasiliense,genre_rock en espanol,genre_rock mineiro,genre_rock nacional,genre_rock nacional brasileiro,genre_rock-and-roll,genre_rockabilly,genre_romanian pop,genre_romanian rap,genre_romanian trap,genre_rome indie,genre_roots rock,genre_russelater,genre_russian alt pop,genre_russian dance,genre_russian drain,genre_russian emo rap,genre_russian gangster rap,genre_russian hip hop,genre_russian indie,genre_russian pop,genre_russian trap,genre_rusyn folk,genre_sad lo-fi,genre_sad rap,genre_salsa,genre_salsa peruana,genre_salsa venezolana,genre_salzburg indie,genre_scandinavian r&b,genre_scandipop,genre_schweizer rap,genre_scottish rock,genre_screamo,genre_sertanejo,genre_sertanejo pop,genre_sertanejo universitario,genre_sheffield indie,genre_sierreno,genre_singaporean hip hop,genre_singaporean mandopop,genre_singaporean pop,genre_singaporean singer-songwriter,genre_singer-songwriter,genre_ska argentino,genre_ska jazz,genre_slovak folk,genre_slovak hip hop,genre_slovak pop,genre_slovak trap,genre_slowed and reverb,genre_social media pop,genre_soft rock,genre_solo wave,genre_soul,genre_soundtrack,genre_south african hip hop,genre_south african pop,genre_south african pop dance,genre_south african trap,genre_southern hip hop,genre_spanish indie pop,genre_spanish modern rock,genre_spanish noise pop,genre_spanish pop,genre_spanish pop rock,genre_st louis rap,genre_stomp pop,genre_suomi rock,genre_suomirap,genre_swedish classical,genre_swedish country,genre_swedish drill,genre_swedish electropop,genre_swedish gangsta rap,genre_swedish hip hop,genre_swedish idol pop,genre_swedish jazz,genre_swedish pop,genre_swedish trap,genre_swedish trap pop,genre_swiss hip hop,genre_tagalog rap,genre_taiwan hip hop,genre_taiwan indie,genre_taiwan pop,genre_taiwan singer-songwriter,genre_talentkonkurranse,genre_tallava,genre_tamil hip hop,genre_tamil pop,genre_thai folk rock,genre_thai hip hop,genre_thai idol,genre_thai indie pop,genre_thai indie rock,genre_thai pop,genre_thai rock,genre_thai viral pop,genre_timba,genre_trance brasileiro,genre_trancecore,genre_trap,genre_trap antillais,genre_trap brasileiro,genre_trap carioca,genre_trap dominicano,genre_trap italiana,genre_trap latino,genre_trap mexicano,genre_trap triste,genre_trip hop,genre_tropical,genre_tropical house,genre_trot,genre_turbo folk,genre_turkce slow sarkilar,genre_turkish folk,genre_turkish hip hop,genre_turkish jazz,genre_turkish pop,genre_turkish rock,genre_turkish singer-songwriter,genre_turkish trap,genre_turkish trap pop,genre_uk alternative hip hop,genre_uk bass,genre_uk hip hop,genre_uk pop,genre_uk pop punk,genre_uk post-punk,genre_ukrainian folk rock,genre_ukrainian hip hop,genre_ukrainian pop,genre_ukrainian rock,genre_ukrainian viral pop,genre_umbanda,genre_underground hip hop,genre_upstate ny rap,genre_urban contemporary,genre_urbano espanol,genre_v-pop,genre_vapor soul,genre_variete francaise,genre_venezuelan hip hop,genre_video game music,genre_vietnamese hip hop,genre_vietnamese melodic rap,genre_vietnamese singer-songwriter,genre_vintage italian soundtrack,genre_vintage norwegian pop,genre_viral rap,genre_virginia hip hop,genre_vlaamse rap,genre_vocal jazz,genre_vocaloid,genre_welsh rock,genre_west coast rap,genre_yemeni pop,genre_zhenskiy rep,country_Norway,country_Austria,country_Germany,country_Luxembourg,country_Switzerland,country_Vietnam,country_Sweden,country_Italy,country_France,country_Ukraine,country_Dominican Republic,country_Finland,country_Poland,country_Portugal,country_Taiwan,country_Japan,country_United States,country_Britain (UK),country_Belgium,country_Canada,country_Estonia,country_Iceland,country_Ireland,country_Latvia,country_Lithuania,country_Slovakia,country_Honduras,country_South Africa,country_Costa Rica,country_Panama,country_Denmark,country_Argentina,country_Australia,country_Bolivia,country_Brazil,country_Bulgaria,country_Chile,country_Colombia,country_Cyprus,country_Czech Republic,country_Ecuador,country_Egypt,country_El Salvador,country_Greece,country_Guatemala,country_Hong Kong,country_Hungary,country_India,country_Indonesia,country_Israel,country_Malaysia,country_Malta,country_Mexico,country_Morocco,country_Netherlands,country_New Zealand,country_Nicaragua,country_Paraguay,country_Peru,country_Philippines,country_Romania,country_Russia,country_Saudi Arabia,country_Singapore,country_Korea (South),country_Spain,country_Thailand,country_Turkey,country_United Arab Emirates,country_Uruguay,country_Andorra
0,1738,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1999676,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,111,22,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34596,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
